id	actor_actress_name
22390	Agnes Moorehead
22390	Milton Frome
22390	Richard Aherne
22390	Scott Douglas
22390	Jackie Loughery
24090	Cerina Vincent
24090	Dominic Zamprogna
24090	Greg Kean
24090	Eric Schweig
24090	Matthew Jordon
24090	Miranda Frigon
24090	Sean Wei Mah
47407	Jack Cullison
47407	Philip Marlatt
47407	Joseph Booton
47407	Ramon Camacho
47407	Amy Lindsay
47407	Molinee Green
47407	Rachel Riley
47407	Jamie Bernadette
47407	Diana Terranova
47407	Christine Nguyen
47407	Kylee Nash
165621	Michael O'Keefe
165621	Kevin Chamberlin
165621	Enid Graham
165621	Ann Hamilton
10450	Ezio Greggio
10450	Dom DeLuise
10450	Billy Zane
10450	Joanna Pacula
10450	Charlene Tilton
10450	Martin Balsam
10450	Stuart Pankin
10450	John Astin
10450	Phyllis Diller
10450	Bubba Smith
10450	Larry Storch
10450	Rip Taylor
10450	Shelley Winters
10450	Henry Silva
10450	John Landis
10450	Joe Dante
10450	John Carpenter
10450	Mel Brooks
10450	Marshall Bell
10450	Sal Landi
10450	Irwin Keyes
10450	Kimber Sissons
10450	Eddie Deezen
10450	Ken Davitian
10450	Peter DeLuise
10450	Heather Elizabeth Parkhurst
19792	Marguerite Moreau
19792	Malcolm McDowell
19792	Dennis Hopper
19792	Danny Nucci
19792	Skye McCole Bartusiak
19386	John Erwin
19386	Melendy Britt
19386	Alan Oppenheimer
19386	Linda Gary
19386	George DiCenzo
19386	Erika Scheimer
19386	Lou Scheimer
51501	Richard Tyson
14619	Jason Mewes
14619	David Keith
14619	Paris Hilton
14619	Brian Hallisay
14619	Jon Abrahams
14619	Phil Morris
14619	Kevin Smith
14619	Nicholle Tom
14619	Lindsay Gareth
36896	John Astin
36896	Tom Katsis
36896	Marc Price
36896	Steve Lundquist
36896	Costa Dillon
36896	Maxime Dumesnil
36896	Bill LaFleur
9935	GiGi Erneta
9935	Gary Busey
9935	Derek Lee Nixon
9935	Katie Fountain
9935	Jordan Brower
9935	Aidan Marus
9935	Ellar Coltrane
28229	Kim Johnston Ulrich
28229	Tommy Blaze
28229	Allyce Beasley
28229	Max Grodénchik
28229	Vera Lockwood
21316	Tia Carrere
21316	Daveigh Chase
21316	Zoe Caldwell
21316	Kevin McDonald
21316	Chris Sanders
21316	Kevin Michael Richardson
21316	Rob Paulsen
21316	Jeff Bennett
21316	David Ogden Stiers
60541	Joel McCrea
60541	Veronica Lake
60541	Don DeFore
60541	Donald Crisp
60541	Preston Foster
60541	Arleen Whelan
60541	Charles Ruggles
60541	Lloyd Bridges
60541	Nestor Paiva
60541	Ray Teal
60541	Houseley Stevenson
60541	Ward Wood
60541	Ian MacDonald
60541	Wally Cassell
60541	Sarah Padden
10578	Stephen Billington
10578	Craig Sheffer
10578	Jason Scott Lee
10578	Jason London
10578	Diane Neal
10578	Khary Payton
10578	Brande Roderick
10578	John Light
10578	Roy Scheider
10578	David J. Francis
27847	Matt Battaglia
27847	Chandra West
27847	Roger Periard
27847	Richard McMillan
27847	Burt Reynolds
27847	Juan Chioran
27847	Claudette Roche
27847	Jeff Wincott
14503	Josh Cooke
14503	Harland Williams
14503	Greg Pitts
14503	Sara Foster
14503	Emmanuelle Vaugier
14503	Warren Christie
14503	Danny Jacobs
48495	Tia Mowry
48495	Tamera Mowry
48495	Ardon Bess
48495	Robin Brûlé
48495	Sandra Caldwell
48495	Chad Connell
15162	Kate Beckinsale
15162	Geoffrey Palmer
15162	Ian Holm
15162	Steve Coogan
15162	Penelope Wilton
15162	Charlotte Curley
15162	Louise J. Taylor
15162	Rebecca Palmer
15162	Paulette P. Williams
15162	Tania Luternauer
15162	Siân Phillips
15162	John Tordoff
15162	Jasper Holmes
15162	Gary Olsen
15162	Marc Warren
15162	Michael Medwin
15162	Brian Gilks
15162	John Cashen
15162	Desmond Barrit
15162	Jonathan Bailey
15162	Greg Wise
15162	Ian Richardson
14212	Jamie Bamber
14212	Georgina Rylance
14212	Karley Scott Collins
14212	Boti Bliss
14212	Todd Giebenhain
14212	Lee Garlington
14212	Diane Ayala Goldner
14212	Rachel Robinson
14212	Dodie Brown
14212	Andy Martin
14212	Claudia Templeton
14212	Robin McGee
14212	Grant James
14212	Vincent Rice
14212	Kent Jude Bernard
14212	William Prael
14212	Laura Cayouette
14212	John Gulager
13577	Jason Biggs
13577	Eva Longoria
13577	Rob Corddry
13577	Monica Potter
13577	Will Sasso
13577	Nat Faxon
13577	Jill Latiano
13577	Kyle Gass
13577	Hayes MacArthur
13577	Ryan Newman
13577	Zachary Gordon
13577	Ed Helms
13577	Kiernan Shipka
35626	Vincent Pastore
35626	Michael Gibney
35626	Paul DeAngelo
35626	Jonathan Tiersten
35626	Isaac Hayes
35626	Lenny Venito
35626	Erin Broderick
35626	Adam Wylie
35626	Kate Simses
35626	Brye Cooper
35626	Michael Werner
35626	Christopher Shand
35626	Jaime Radow
35626	Felissa Rose
35626	Christiane Hess
35626	Jess Margera
35626	Chad I Ginsburg
35626	Deron Miller
35626	Vern Zaborowski
269242	Julien Bensimhon
269242	Heather Paige Cohn
269242	Chris O'Brien
269242	Jean Louise O'Sullivan
269242	Sam Aotaki
269242	Melvin Gregg
269242	Anna Beletzki
269242	Eli Bildner
269242	Audrey Ellis Fox
269242	Janna VanHeertum
269242	Jacquelina Cardinale
269242	D.C. Douglas
15338	Josh Flitter
15338	Emma Lockhart
15338	Art LaFleur
15338	Reed Alexander
15338	William Haze
15338	Cullen Douglas
15338	Ann Cusack
15338	Ralph Waite
15338	Jessica Blackmore
14613	Noah Crawford
14613	Brenna O'Brien
14613	Aidan Drummond
14613	Dempsey Pappion
14613	Adrian Petriw
14613	Tom Kane
14613	Fred Tatasciore
14613	Shawn Macdonald
14613	Ken Kramer
14613	Nicole Oliver
14613	Michael Adamthwaite
10704	Matt Battaglia
10704	Chandra West
10704	Andrew Jackson
10704	Eric Bryson
10704	Jeff Wincott
10704	Kevin Rushton
10704	Desmond Campbell
10704	Michael Copeman
10704	Gary Busey
10704	Burt Reynolds
15262	Erin Cahill
15262	Chuck Hittinger
15262	Mimi Michaels
15262	Matt Rippy
15262	Nikki Sanderson
15262	W.B. Alexander
15262	Elyes Gabel
15262	George Maguire
15262	Jayne Wisener
15262	Kate Maberly
15262	Todd Jensen
15262	Nikolai Sotirov
15262	Jonas Talkington
19212	Layla Kayleigh
19212	Wallace Demarria
19212	Ella Joyce
19212	Selwyn Ward
25701	Ryan Higa
25701	Sean Fujiyoshi
153750	Atsuko Maeda
153750	Hiroki Narimiya
153750	Masanobu Katsumura
153750	Naomi Nishida
153750	Sosei Tanaka
153750	Masaya Takahashi
153750	Satomi Tezuka
153750	Shirô Namiki
153750	Mariko Tsutsui
153750	Taro Suwa
153750	Yūrei Yanagi
153750	Sota Aoyama
153750	Megumi Sato
153750	Asaka Nakamura
153750	Ryo Iwamatsu
153750	Mayumi Asaka
153750	Hiromi Hakoki
40069	Hiroshi Mikami
40069	Noriko Sakai
40069	Maki Horikita
40069	Mayumi Ono
40069	Hana Inoue
40069	Masao Mukai
40069	Reiko Hiroshige
40069	Takahiro Takano
40069	Rui Tsurumizu
40069	Gaku Adachi
40069	Taro Suwa
40069	Daisuke Ban
40069	Shûichirô Idemitsu
40069	Kazuhiro Yamaji
40069	Yûto Mizoguchi
40069	Satoru Jitsunashi
40069	Naoki Uraguchi
40069	Hiroshi Takahashi
40069	Mariko Arai
40069	Miho Fujima
40069	Tokuji Kobayashi
40069	Masane Tsukayama
40069	Kei Yamamoto
40069	Kazuko Yoshiyuki
104108	Tricia Allen
104108	Grayson Berry
104108	Jesse C. Boyd
104108	Anselm Clinard
104108	Wallis Herst
104108	Jonny Jenks
104108	Lesley Paterson
16116	Talan Torriero
16116	Aubrey O'Day
16116	Martin Klebba
16116	Alex Murrel
16116	Davida Williams
16116	Madison Dylan
16116	Cameron Goodman
16116	Jillian Murray
16116	Nikki Ziering
32338	Mélanie Laurent
32338	Justin Bartha
32338	Billy Boyd
32338	Jessica Paré
32338	Yvon Back
32338	Maurice Bénichou
32338	Géraldine Nakache
32338	Dorothée Berryman
32338	Jackie Berroyer
32338	Eric Berger
32338	Valérie Benguigui
32338	Mickaël Chirinian
53875	Treat Williams
53875	Jeremy London
53875	Tushka Bergen
53875	Hugh Keays-Byrne
53875	Bryan Brown
27404	Paget Brewster
27404	Neil Barton
27404	Eric Hoffman
27404	Darren Keefe
27404	Ashley Head
27404	Brian Krow
27404	John Fortson
27404	Neil Hopkins
27404	Rob Schrab
27404	Regina Berger
128862	Pauly Shore
21509	Mark Hengst
21509	Makinna Ridgway
21509	Kit Paquin
21509	Penny Drake
21509	Nina Fehren
21509	Noelle Kenney
21509	Brooke Lenzi
21509	Justine Marino
21509	Stefanie Solano
21509	Allen Yates
21509	Jackson Sowell
34789	Eddie Griffin
34789	Christopher Dunne
34789	Anna Friel
34789	Dudley Sutton
34789	Kevin McNally
34789	Roger Ashton-Griffiths
59700	Steven Weber
59700	Mark Krysko
59700	Chad Willett
59700	Teryl Rothery
59700	Vincent Gale
59700	Kade Phillips
59700	Stefanie von Pfetten
59700	Patricia Velásquez
59700	Molly Shannon
36692	Daniel Bernhardt
36692	John Rhys-Davies
36692	Amber Van Lent
36692	Uni Park
36692	James Hong
36692	Pat Morita
144390	Trip Adler
144390	Alexa Andrzejewski
144390	Mike Butcher
144390	Carter Cleveland
144390	Leah Culver
144390	Tim Draper
144390	Drew Houston
144390	Zach Klein
144390	Loic Le Meur
144390	Sam Lessin
144390	Daniel Levine
144390	Ping Li
144390	James Lindenbaum
144390	Alexander Ljung
144390	Morten Lund
144390	Jessica Mah
144390	Bryce Roberts
144390	Kristian Segerstrale
144390	Mg Siegler
144390	Ben Tompkins
144390	Ben Way
144390	Hermione Way
144390	Brian Wong
105864	Raymond Ochoa
105864	Jack Bright
105864	Jeffrey Wright
105864	Frances McDormand
105864	Maleah Nipay-Padilla
105864	Ryan Teeple
105864	Jack McGraw
105864	Marcus Scribner
105864	Peter Sohn
105864	Steve Zahn
105864	Mandy Freund
105864	Steven Clay Hunter
105864	A.J. Buckley
105864	Anna Paquin
105864	Sam Elliott
105864	David Boat
105864	Carrie Paff
105864	Calum Grant
105864	John Ratzenberger
261023	Johnny Depp
261023	Joel Edgerton
261023	Benedict Cumberbatch
261023	Dakota Johnson
261023	Kevin Bacon
261023	Peter Sarsgaard
261023	Jesse Plemons
261023	David Harbour
261023	Adam Scott
261023	Corey Stoll
261023	Julianne Nicholson
261023	W. Earl Brown
261023	Bill Camp
261023	Juno Temple
261023	Mark Mahoney
261023	Brad Carter
261023	Scott G. Anderson
261023	Lonnie Farmer
261023	Mary Klug
261023	Erica McDermott
261023	Luke Ryan
261023	Owen Burke
261023	Lewis D. Wheeler
261023	Billy Meleady
261023	Jamie Donnelly
261023	David De Beck
261023	Gary Galone
261023	Rory Cochrane
261023	James Russo
261023	Jeremy Strong
261023	Danae Nason
261023	Bretton Manley
261023	Berglind Jonsdottir
261023	Robert Walsh
261023	David Conley
261023	Ciaran Crawford
261023	Thomas Philip O'Neill
261023	Joey Vacchio
261023	Bill Haims
261023	Anthony Molinari
261023	Todd Ryan Jones
261023	Declan Mulvey
261023	Bates Wilder
261023	Marc Carver
261023	Richard Donelly
261023	Brian A. White
261023	Peter Morse
261023	Tom Kemp
261023	Patrick M. Walsh
261023	Naheem Garcia
261023	Kathryn A. Beauchamp
261023	Stephen Curran
261023	Darin X.L. MacEachern
261023	Cary 'Big Shug' Guy
261023	Sean Malone
261023	Jack Neary
261023	Jimmy Joe Maher
261023	Forry Buckingham
261023	Danny DeMiller
261023	Michael F. Murphy
261023	Alexander Cook
261023	Ava Cooper
261023	Stella Cooper
261023	Amanda Blattner
261023	Julie Ann Dawson
206647	Daniel Craig
206647	Christoph Waltz
206647	Léa Seydoux
206647	Ralph Fiennes
206647	Monica Bellucci
206647	Ben Whishaw
206647	Naomie Harris
206647	Dave Bautista
206647	Andrew Scott
206647	Rory Kinnear
206647	Jesper Christensen
206647	Alessandro Cremona
206647	Stephanie Sigman
206647	Tenoch Huerta
206647	Adriana Paz
206647	Domenico Fortunato
206647	Marco Zingaro
206647	Stefano Elfi DiClaudia
206647	Ian Bonar
206647	Tam Williams
206647	Richard Banham
206647	Pip Carter
206647	Simon Lenagan
206647	Alessandro Bressanello
206647	Marc Zinga
206647	Brigitte Millar
206647	Adel Bencherif
206647	Gediminas Adomaitis
206647	Peppe Lanzetta
206647	Francesco Arca
206647	Matteo Taranto
206647	Emilio Aniba
206647	Benito Sagredo
206647	Dai Tabuchi
206647	George Lasha
206647	Sargon Yelda
206647	Andy Cheung
206647	Erick Hayden
206647	Oleg Mirochnikov
206647	Antonio Salines
206647	Miloud Mourad Benamara
206647	Gido Schimanski
206647	Nigel Barber
206647	Patrice Naiambana
206647	Stephane Cornicard
206647	Gary Fannin
206647	Sadao Ueda
206647	Phillip Law
206647	Wai Wong
206647	Joseph Balderrama
206647	Eiji Mihara
206647	Junichi Kajioka
206647	Victor Schefé
206647	Harald Windisch
206647	Tristan Matthiae
206647	Detlef Bothe
206647	Bodo Friesecke
206647	Wilhem Iben
206647	Noemi Krausz
206647	Noah Saavedra
206647	Francis Attakpah
206647	Michael Glantschnig
206647	Marlon Boess
206647	Marie Wohlmuth
206647	Lili Epply
206647	Konstantin Gerlach
206647	Lara Parmiani
206647	Umit Ulgen
206647	Amra Mallassi
206647	Ziad Abaza
206647	Walid Mumuni
206647	Derek Horsham
206647	Nari Blair-Mangat
206647	Michael White
206647	Adam McGrady
206647	Nader Dernaika
206647	Pezhmaan Alinia
206647	Judi Dench
206647	Neve Gachev
206647	Karl Farrer
206647	Kim Adis
206647	Maurisa Selene Coleman
206647	Matija Mondi Matović
36779	Crystal Carson
36779	Steve Lundquist
36779	John De Bello
36779	John Astin
36779	J. Stephen Peace
36779	Rick Rockwell
36779	John Witherspoon
17922	Tetsurô Sagawa
17922	Kiyoshi Kobayashi
17922	Kei Tomiyama
17922	Kumiko Takizawa
17922	Reiko Mutoh
17922	Toshiko Fujita
17922	Ichirô Murakoshi
17922	Kazue Komiya
17922	Kazuo Hayashi
17922	Koichi Chiba
17922	Kōichi Kitamura
17922	Kousei Tomita
17922	Rokuro Naya
17922	Shingo Kanemoto
17922	Shunsuke Shima
17922	Takeshi Aono
17922	Issei Futamata
17922	Mitsuo Senda
17922	Gorō Naya
17922	Daisuke Gouri
17922	Yuusaku Yara
61594	Lee Van Cleef
61594	Marc Mazza
61594	Klaus Grunberg
61594	Horst Frank
61594	Alberto Dentice
61594	Antonio Casale
61594	Dominique Darel
63315	Paris Hilton
63315	Joel David Moore
63315	Christine Lakin
63315	Johan Urb
63315	Adam Kulbersh
63315	The Greg Wilson
63315	Marianne Muellerleile
63315	Kathryn Fiore
20066	Larry Miller
20066	Gary Lundy
20066	Tara Reid
20066	Lea Thompson
20066	Norm Macdonald
20066	Clint Howard
20066	Kayla Ewell
42444	Christian De Sica
42444	Massimo Boldi
42444	Alberto Sordi
42444	Ezio Greggio
42444	Andrea Roncato
42444	Nadia Rinaldi
42444	Nino Frassica
42444	Ornella Muti
42444	Connie Nielsen
42444	Susanna Bequer
42444	Claudio Gora
42444	Francesco Benigno
42444	Kerry Hubbard
42444	Geppy Gleijeses
42444	Franco Angrisano
42444	Sandro Ghiani
42444	Franco Caracciolo
42444	Paolo Paoloni
42444	Gianni Zullo
42444	Jimmy il Fenomeno
82827	Alberto Sordi
82827	Bernard Blier
82827	Andréa Ferréol
82827	Vittorio Caprioli
32480	Alberto Sordi
32480	Paolo Stoppa
32480	Flavio Bucci
32480	Marc Porel
32480	Giorgio Gobbi
32480	Cochi Ponzoni
32480	Riccardo Billi
32480	Caroline Berg
32480	Andrea Bevilacqua
32480	Tommaso Bianco
32480	Angela Campanella
32480	Marina Confalone
32480	Elena Daskowa Valenzano
32480	Isabella De Bernardi
32480	Gianni Di Pinto
32480	Elena Fiore
32480	Ettore Geri
74080	Annie Girardot
74080	Patrick Dewaere
74080	Alberto Sordi
74080	Marcello Mastroianni
74080	Fernando Rey
74080	Miou-Miou
74080	Gérard Depardieu
74080	Ugo Tognazzi
74080	Stefania Sandrelli
74080	Orazio Orlando
56341	Alberto Sordi
56341	Silvana Mangano
56341	Bette Davis
56341	Joseph Cotten
56341	Mario Carotenuto
56341	Domenico Modugno
56341	Antonella Di Maggio
146132	Alberto Sordi
146132	Monica Vitti
146132	Enzo Jannacci
146132	Rossana Di Lorenzo
73827	Alberto Sordi
73827	Elga Andersen
73827	Andrea Aureli
73827	Nazzareno Natale
73827	Michele Gammino
73827	Lino Banfi
73827	Luca Sportelli
73827	Tano Cimarosa
73827	Silvio Spaccesi
73827	Giovanni Pallavicino
73827	Antonio Casagrande
73827	Gianni Bonagura
73827	Giuseppe Anatrelli
73827	Mario Brega
73827	Mario Pisu
73827	Gianfranco Barra
73827	Nello Appodia
73827	Fulvio Mingozzi
73827	Antonio Spaccatini
73827	Sergio Gibello
58188	Alberto Sordi
58188	Ida Galli
58188	Bice Valori
58188	Sara Franchetti
58188	Nanda Primavera
58188	Patrizia De Clara
58188	Leopoldo Trieste
58188	Adriana Giuffrè
58188	Pupella Maggio
58188	Claudio Gora
58188	Giovanni Nuvoletti
58188	Sandro Merli
58188	Sandro Dori
58188	Cesare Gelli
58188	Egidio Casolari
58188	Marisa Traversi
58188	Franco Abbina
58188	Gianfranco Barra
58188	Gastone Pescucci
58188	Tano Cimarosa
58188	Massimo Foschi
58188	Maria Mizar
58188	Marco Tulli
58188	Christian Aligny
58188	Ennio Antonelli
58188	Giovanna Di Vita
58188	Filippo De Gara
58188	Luciano Bonanni
58188	Jimmy il Fenomeno
58188	Milly Vitale
58188	Elena Nicolai
58188	Bruna Beani
58188	Franca Maria Giardina
58188	Barbara Herrera
58188	Danika La Loggia
58188	Armando Malpede
58188	Suzy Monen
58188	Mirella Pamphili
58188	Luciana Paoli
58188	Luigi Valanzano
58188	Nestore Cavaricci
58188	Riccardo Paladini
221717	Capucine
221717	Claudia Cardinale
221717	Raquel Welch
221717	Monica Vitti
221717	Alberto Sordi
221717	Enrico Maria Salerno
221717	Jean Sorel
221717	Anthony Steel
61799	Alberto Sordi
61799	Claudia Cardinale
61799	Riccardo Garrone
61799	Corrado Olmi
61799	Tano Cimarosa
61799	Nick Buttaro
61799	Riccardo Garrone
61799	Angelo Infanti
61799	Elli Maclure
61799	Silvana Di Lapico
61799	Mario Brega
81831	Alberto Sordi
81831	Gianna Maria Canale
81831	Ettore Geri
81831	Elena Nicolai
162382	Alberto Sordi
162382	Gunilla Elm-Tornkvist
162382	Anne-Charlotte Sjöberg
162382	Barbro Wastenson
162382	Monica Wastenson
162382	Britt Ekland
162382	Laila Novak
62397	Alberto Sordi
62397	Claire Bloom
62397	Vito De Taranto
62397	Guido Spadea
62397	Eva Magni
62397	Piero Mazzarella
62397	Ezio Sancrotti
62397	Anna Carena
62397	Umberto Rocco
62397	Carlo Montini
62397	Adriana Tocchio
62397	Tullio Scovazzi
62397	Tullio Scovazzi
62397	Enzo Savone
62397	Gustavo D'Arpe
62397	Ignazio Gibilisco
62397	Bruno De Cerce
62397	Nando Angelini
62397	Egidio Casolari
62397	Agniello Costabile
62397	Franco Moraldi
62397	Olivo Mondin
62397	Joris Muzio
62397	Luciano Muzzi
62397	Franco Tuminelli
62397	Lorenzo Logli
62397	Gaetano Fusari
56343	Alberto Sordi
56343	Lea Massari
56343	Franco Fabrizi
56343	Lina Volonghi
56343	Claudio Gora
56343	Antonio Centa
56343	Loredana Cappelletti
56343	Alessandro Blasetti
56343	Silvana Mangano
56343	Vittorio Gassman
67377	David Niven
67377	Alberto Sordi
67377	Michael Wilding
67377	Harry Andrews
67377	Noel Harrison
67377	Amedeo Nazzari
67377	Aldo Giuffrè
60046	Alberto Sordi
60046	Marisa Merlini
60046	Vittorio De Sica
60046	Riccardo Garrone
60046	Mara Berni
60046	Carlo Pisacane
60046	Mario Riva
60046	Sylva Koscina
48955	Alberto Sordi
48955	Eduardo De Filippo
48955	Serge Reggiani
48955	Martin Balsam
48955	Alex Nicol
48955	Carla Gravina
48955	Didi Perego
48955	Claudio Gora
48955	Mario Feliciani
48955	Jole Mauro
59249	Alberto Sordi
59249	Gino Cervi
59249	Dorian Gray
59249	Belinda Lee
59249	Antonio Cifariello
59249	Rossana Martini
59249	Vicente Parra
5839	Alberto Sordi
5839	Belinda Lee
5839	Renato Salvatori
5839	Nino Vingelli
5839	Aldo Giuffrè
5839	Aldo Bufi Landi
5839	Nino Di Napoli
5839	Linda Vandal
56340	Alberto Sordi
56340	Franca Valeri
56340	Leonora Ruffo
56340	Livio Lorenzon
56340	Nando Bruno
56340	Ruggero Marchi
56340	Gigi Reder
56435	Franca Valeri
56435	Sophia Loren
56435	Vittorio De Sica
56435	Raf Vallone
56435	Tina Pica
56435	Peppino De Filippo
56435	Alberto Sordi
56435	Maurizio Arena
79025	Bud Spencer
79025	Alberto Sordi
79025	Giovanna Ralli
79025	Tina Pica
79025	Mario Carotenuto
79025	Alberto Lattuada
79025	Mario Meniconi
79025	Franca Valeri
60195	Alberto Sordi
60195	Vittorio De Sica
60195	Anne Vernon
60195	Tina Pica
82470	Alberto Sordi
82470	Giacomo Furia
82470	Marco Guglielmi
82470	Franco Coop
20983	Corey Feldman
20983	Brian O'Halloran
20983	Bronson Pinchot
20983	Josh Macuga
22466	Rodney Dangerfield
22466	Ronnie Schell
22466	Ned Luke
22466	Susan Boyd
22466	Sal Landi
22466	Shawn Southwick
22466	Gregg Berger
22466	Dana Hill
22466	Barbara Goodson
22466	Bob Bergen
22466	Russi Taylor
22466	Tress MacNeille
22466	Lara Cody
22466	Michael Sheehan
22466	Bernard Erhard
22466	Danny Mann
22466	Paxton Whitehead
22466	Bert Kramer
22466	Robert Pine
22466	Dennis Blair
22466	Don Stewart
22466	Ralph Monaco
22466	Chris Latta
22466	Ron Taylor
40146	Michael Cutt
40146	Paul Kelleher
40146	Melanie Graham
40146	Lynn Eastman-Rossi
40146	Eugene Dow
40146	Don Hurst
40146	Terry Wilson
40146	Joy Allen
40146	Bob Collins
40146	Jody Lazarus
40146	Rick Fields
40146	Michael Lang
40146	Shannon Cooper
40146	Ray Jarris
40146	William F. Nugent
10579	Alexandra Wescourt
10579	Jason Scott Lee
10579	Jason London
10579	Diane Neal
10579	Claudiu Bleont
10579	Serban Celea
10579	Ilinca Goia
10579	George Grigore
10579	Ioan Ionescu
10579	Roy Scheider
10579	Rutger Hauer
80647	Mina Asa
80647	Yôichi Matsuda
80647	Sasa Handa
80647	Ruru Anoa
64325	Brian Austin Green
64325	Danny Trejo
64325	Michael Clarke Duncan
64325	Tom Sizemore
64325	Vinnie Jones
64325	Rachel Miner
64325	Jake Busey
64325	Robert Carradine
64325	C. Thomas Howell
64325	Samantha Mumba
64325	Susie Abromeit
64325	William Zabka
64325	Tim Abell
64325	Lori Heuring
26342	Jeremy London
26342	A Martinez
26342	Paul Logan
26342	Lauren Walsh
26342	Stephen Blackehart
26342	Sara Tomko
26342	Dustin Harnish
26342	Krystle Connor
26342	Clint Browning
26342	Lucinda Rogers
30926	Rosalind Allen
30926	Todd Allen
30926	Candace McKenzie
30926	Brittany Alyse Smith
30926	Aaron Lustig
30926	Lewis Van Bergen
30926	Janet MacLachlan
30926	Ron Canada
30926	Larry Cedar
30926	Verne Troyer
30926	Thomas Wagner
30926	Ian Gregory
30926	Sarah Kaite Coughlan
30926	James W. Quinn
30926	Ivan Gueron
310569	Regina Casé
310569	Michel Joelsas
310569	Camila Márdila
310569	Karine Teles
310569	Lourenço Mutarelli
310569	Helena Albergaria
310569	Luis Miranda
310569	Luci Pereira
310569	Hugo Villavicenzio
310569	Theo Werneck
310569	Alex Rusjar
310569	Thaissa Reis
310569	Milcéia Vicente
310569	Bete Dorgan
310569	Andrey Lima Lopes
92496	Will Egan
92496	Gerald Okamura
92496	Kelly Randall
92496	Michael David
92496	Jeff Robinson
92496	Kathleen Stevens
92496	Robert Factor
92496	Art Camacho
92496	Orly Benyar
92496	Patti Negri
92496	Becky LeBeau
92496	Michele Burger
92496	Mark Dacascos
92496	Lisa Montgomery
92496	Seth Foster
92496	Jack Freiberger
92496	Al Lampkin
92496	Michael Morano
92496	Deena Driskill
92496	Anthony S. Johnson
92496	Larry Marko
92496	Lisa Altamirano
92496	Dee Coppola
92496	Fiama Fricano
92496	Kerry O'Brien
92496	Bonnie Paine
92496	Anna Kim
92496	Shari Blum
92496	D. Page
92496	Leon Mercedes
92496	Gus Navarro
92496	Jeff McGrail
92496	Michael St. Michaels
92496	Gary Jochimsen
92496	Derek Givens
92496	Steve Skopick
92496	Scott Harms
92496	Anne Hulegard
92496	Leslie Baker
92496	James Lew
92496	J. Christopher Senter
92496	Peter Pan
92496	Mark Dacascos
120802	Jason Mewes
120802	Blake Freeman
120802	Moisés Arias
120802	Matt Shively
120802	Casper Van Dien
120802	Lin Shaye
120802	Sabrina Carpenter
120802	Zelda Williams
120802	Jon Gries
120802	Mindy Sterling
120802	Richard Speight Jr.
120802	Carly Craig
120802	David Hoffman
120802	Jesse Heiman
120802	Bill Bellamy
120802	Skylan Brooks
120802	Rick Overton
120802	Johnny Alves
120802	Kalilah Harris
120802	Adam Sessler
120802	Charlene May
120802	India Oxenberg
120802	Michael J. Sielaff
120802	Paul J. Ballin
120802	Brien Perry
120802	Nathalie Merchant
120802	Jennifer Manley
120802	Bette Rae
120802	Alex Mandel
120802	Pride Grinn
120802	Ashley A. Thomas
120802	Evan Avtal
120802	Fabian Alomar
120802	Samba Schutte
120802	Caroline Kinsolving
120802	Kerry Wynnyk
120802	Gene Loveland
120802	Asif Ali
100057	Brendan Fletcher
100057	Mircea Monroe
100057	Angela Sarafyan
100057	Matt D'Elia
75623	Landon Liboiron
75623	Lindsay Shaw
75623	Ivana Miličević
75623	Jesse Rath
75623	Niels Schneider
75623	Erin Agostino
75623	Kristian Hodko
75623	Frank Schorpion
75623	Sean Mercado
75623	Sacha Charles
44661	Luke Perry
44661	Martin Sheen
44661	Robert Knott
44661	David Moses
44661	Alexandra Powers
44661	Kathleen Randazzo
44661	Marc McClure
14913	Renee O'Connor
14913	Mae Whitman
14913	Michael Graziadei 
14913	Tobin Bell
14913	Matt Cohen
14913	Jarrod Bailey
14913	Danielle Savre
14913	David Gallagher
14913	Johnny Simmons
14913	Tom Lenk
138372	Judd Nelson
138372	Ben Browder
138372	Mike Gassaway
138372	Cameron Deane Stewart
138372	Marc Donato
138372	Chanel Ryan
138372	Ali Faulkner
138372	Roger Edwards
138372	Amanda Alch
138372	Eloise DeJoria
138372	Augie Duke
138372	Jeffrey Schmidt
161782	Booboo Stewart
161782	Fivel Stewart
161782	Vanessa Angel
161782	Cherie Currie
161782	Niclas Gillis
161782	Zac Goodspeed
161782	Judy Norton
161782	Tyne Stecklein
161782	Eric Roberts
79854	Luis Tosar
79854	Federico Pérez Rey
79854	Víctor Fábregas
79854	Esperanza Pedreño
79854	Gael Nodar Fernández
79854	Mario Zorrilla
79854	José Barato
13792	Steve Le Marquand
13792	Tom Budge
13792	Gigi Edgley
13792	Glenn Hazeldine
13792	Gillian Jones
13792	Lisa Hensley
13792	Reg Cribb
13792	Karli White
131689	Devon Werkheiser
131689	Nicole Forester
131689	Justin Deeley
131689	Caitlin Carmichael
131689	Cassie Keller
131689	Jamie Kaler
131689	Jess Adams
131689	Chase Maser
131689	Diana Hopper
131689	Jackelyn Gauci
131689	Carlos Faison
131689	Celeste Risko
131689	Robert Young
167960	Lou Diamond Phillips
167960	Malcolm McDowell
167960	Robert Englund
167960	Lacey Chabert
167960	John Glover
167960	David Mazouz
167960	Chris Mulkey
167960	Mayra Leal
167960	Mark Cantu
260211	Jeff Dunham
