id	language_name
127849	广州话 / 廣州話
45407	한국어/조선말
194523	广州话 / 廣州話
194523	普通话
328869	English
250671	English
250671	Español
250671	Français
324253	English
257445	English
334682	
343843	한국어/조선말
340753	English
330127	English
329829	English
329829	Français
329829	Deutsch
320146	English
254155	普通话
280612	日本語
280612	한국어/조선말
40122	한국어/조선말
335640	한국어/조선말
364153	English
157422	English
90800	English
226354	English
329712	Français
358912	English
264401	Español
200645	Français
233639	Deutsch
3936	English
281826	English
113377	
19553	English
67499	Nederlands
134812	svenska
128140	English
128140	Deutsch
128140	
141520	Pусский
53416	
335392	हिन्दी
21459	हिन्दी
263471	हिन्दी
263471	தமிழ்
263471	తెలుగు
13707	English
8415	English
8415	日本語
2079	English
2078	English
290762	English
339060	English
222832	广州话 / 廣州話
68335	English
47761	English
306969	English
51270	English
345323	English
304372	English
253414	English
56132	English
151069	
44287	English
84071	Deutsch
35128	English
218784	English
354150	English
334924	Deutsch
334924	Italiano
334924	Română
102901	Español
97274	English
326058	English
262169	English
89116	日本語
363805	English
322850	English
309919	English
305044	English
346808	English
306964	English
361050	English
26130	日本語
125232	日本語
345519	English
106629	Nederlands
323370	English
319993	Română
319993	Türkçe
51935	Deutsch
51935	Français
51935	
51935	English
64551	English
64551	Español
128848	English
149895	English
125666	English
30015	English
61431	English
26849	English
3578	Deutsch
223655	
114081	English
246013	Français
246013	English
246013	Italiano
260886	Italiano
45555	English
45555	Deutsch
176143	English
176143	日本語
106826	English
149180	Italiano
146787	
151732	
332757	English
332757	Italiano
332757	Español
157779	Deutsch
167874	English
362439	English
104954	Italiano
29257	English
18447	English
321303	Eesti
321303	Deutsch
321303	Pусский
144580	English
87022	Nederlands
99708	English
109894	English
50086	ภาษาไทย
21954	English
41311	Español
40933	Español
59333	English
191562	हिन्दी
146933	
221800	English
72664	Français
72664	Deutsch
28416	English
292035	Nederlands
172396	English
76040	English
160106	Český
798	Deutsch
356161	Français
336811	English
336811	Français
336811	اردو
62616	Pусский
364781	Lietuvikai
364781	English
146404	English
258656	English
258656	Français
284841	Français
294963	English
146301	English
363413	
70530	普通话
70656	
228221	
1899	普通话
218296	Français
218296	English
28068	Español
28072	Español
77642	Español
77642	English
28071	Español
131815	
64624	English
64624	Español
339669	English
289820	Français
339312	English
266639	English
293646	Español
293646	English
314400	Italiano
314400	Latin
334991	日本語
253273	English
48615	Deutsch
284343	Français
284343	עִבְרִית
284343	العربية
284343	Deutsch
35724	English
93178	日本語
84094	日本語
84942	English
56623	Français
264978	日本語
216539	English
184219	ภาษาไทย
257253	English
257253	Pусский
257253	Français
356296	Italiano
355178	English
325302	English
46526	English
46526	Français
49216	English
49216	普通话
59095	
329020	English
292014	Pусский
285387	English
285387	Français
339362	English
2734	English
2734	Deutsch
51083	English
301846	English
361380	English
74474	
58207	English
32286	
288129	Español
273896	English
32329	English
44296	English
75886	
67810	
337473	English
53689	svenska
314462	
77241	Türkçe
52183	Türkçe
239534	Türkçe
236317	Türkçe
171160	Türkçe
254172	English
347754	English
347754	Deutsch
55249	English
47354	English
298382	English
80660	English
22672	English
13721	English
28314	English
32428	English
109298	English
132714	English
67790	English
81338	English
80928	English
106112	English
134360	English
109329	English
58160	English
66997	English
66819	English
67661	English
67113	English
67626	English
67162	English
109323	English
54509	Italiano
54509	English
54509	Español
101806	English
161836	English
20432	English
120615	English
34942	Polski
44224	English
44224	Polski
36153	English
92804	English
69058	English
115738	普通话
271665	English
98557	English
129175	English
92819	English
118427	English
87148	Español
49347	English
291343	Deutsch
291343	English
41656	English
296025	English
53310	English
45147	English
62762	普通话
44135	English
287636	English
117435	English
5881	English
5881	Français
55240	Deutsch
55240	English
4893	English
291540	English
228294	English
111398	日本語
31686	English
30879	English
81772	Italiano
314443	Español
298653	English
298653	Deutsch
135659	Deutsch
135659	svenska
71147	English
254201	Dansk
254201	Français
254201	Türkçe
365491	English
113329	Português
28061	Italiano
88266	Italiano
5484	Italiano
262871	English
66087	Italiano
129627	Italiano
117567	Italiano
113782	Italiano
294016	English
324178	English
121329	Italiano
96368	Italiano
129847	Italiano
129851	Italiano
156988	Italiano
156995	Italiano
146970	Italiano
157724	Italiano
179178	Italiano
115042	Español
231001	English
341201	English
341201	Srpski
140648	English
57578	ελληνικά
57578	English
77860	English
26040	日本語
56195	English
34729	English
44899	English
44899	Deutsch
51485	English
51485	हिन्दी
18017	English
353148	suomi
353148	ภาษาไทย
353148	English
277541	English
238781	Français
247720	English
20323	English
60278	广州话 / 廣州話
60278	普通话
352157	Français
111170	English
17038	English
44037	English
135309	English
79506	Italiano
107081	Italiano
81654	Italiano
40141	Italiano
30552	Français
30552	Deutsch
30552	Italiano
30872	Italiano
30872	English
30872	Español
40461	English
40461	Italiano
47453	Italiano
40145	Français
40145	Italiano
28848	Italiano
27703	Italiano
42326	Italiano
28847	Italiano
287493	日本語
273096	日本語
217085	English
293476	Italiano
31973	English
339077	suomi
280957	Italiano
157174	Italiano
76833	Italiano
133941	Deutsch
133941	Italiano
4419	Italiano
135385	Italiano
296491	Italiano
70864	Italiano
44444	Italiano
74836	
241070	English
74944	Français
74945	Français
335872	English
366045	English
253257	English
81644	English
56663	English
268788	English
222581	English
318914	English
113255	English
113255	Deutsch
36880	Français
36880	Deutsch
139945	Italiano
139945	Deutsch
139945	English
139945	فارسی
97632	English
258075	English
310126	
37055	English
107596	
79329	English
335462	普通话
342786	English
110261	
45233	English
83223	Italiano
86251	Italiano
66664	Deutsch
66664	Italiano
84060	English
105989	English
35953	English
105866	
124393	Italiano
158598	
40084	Français
321741	English
321039	English
321039	Français
148451	
267389	
37216	English
139609	Français
139609	Español
198820	Español
79921	Français
85442	English
213556	
353345	English
353345	Português
114184	Français
68756	Français
271331	English
315256	हिन्दी
64931	한국어/조선말
18492	ภาษาไทย
27875	日本語
125148	普通话
125148	广州话 / 廣州話
227973	English
278393	
134477	
53368	
297023	Français
297023	Deutsch
64015	广州话 / 廣州話
64015	English
64015	日本語
363157	svenska
36693	English
20863	English
120478	English
8556	Deutsch
224815	English
118576	
118580	
56332	Italiano
236368	
21753	English
33446	Dansk
39016	English
39016	Español
320061	
37615	English
27939	Pусский
27940	Pусский
87897	English
208783	Pусский
211928	Pусский
64042	Pусский
41955	Pусский
38362	Magyar
38362	Italiano
68192	
139579	Pусский
56007	English
279543	Pусский
65107	Pусский
33627	English
65264	Pусский
45227	Pусский
84254	Český
84254	Pусский
42651	Pусский
48676	Pусский
94696	Pусский
65089	Pусский
27925	Pусский
65123	Pусский
100888	
262806	
62871	Français
63536	Pусский
41979	Pусский
31647	English
72574	Português
72574	English
72066	한국어/조선말
322039	English
322039	हिन्दी
322039	
315226	
315226	हिन्दी
315226	English
355636	
347331	
304274	
313653	
289781	
237214	
237214	हिन्दी
191112	
191112	हिन्दी
191112	English
254725	
304134	
252431	
114564	
224714	
337456	
77745	
306391	
306406	
30065	
310458	
312597	
306411	
227600	
302472	
302435	
20622	हिन्दी
166874	हिन्दी
21466	हिन्दी
304701	
159365	हिन्दी
303966	हिन्दी
44059	हिन्दी
241174	हिन्दी
60730	हिन्दी
366120	हिन्दी
353813	हिन्दी
84693	हिन्दी
25499	हिन्दी
21462	हिन्दी
62803	हिन्दी
54256	हिन्दी
122895	हिन्दी
188719	हिन्दी
188719	English
96112	हिन्दी
96159	हिन्दी
252073	
170845	हिन्दी
228650	हिन्दी
41903	हिन्दी
61271	हिन्दी
54656	हिन्दी
98122	हिन्दी
27624	हिन्दी
153170	हिन्दी
301671	हिन्दी
107745	हिन्दी
55627	हिन्दी
230437	हिन्दी
118809	
33202	हिन्दी
161402	
45002	हिन्दी
96147	हिन्दी
54814	हिन्दी
54814	English
54814	日本語
81551	हिन्दी
81551	اردو
32295	हिन्दी
161442	
56598	English
266764	
266764	English
325690	Italiano
42436	Italiano
127017	
225403	
78329	English
72111	English
288171	English
288171	Deutsch
333091	English
221444	English
143881	हिन्दी
143980	हिन्दी
318562	
159657	हिन्दी
46375	हिन्दी
232728	
305899	
97449	हिन्दी
325555	
21566	हिन्दी
141613	हिन्दी
66292	हिन्दी
118632	हिन्दी
134446	हिन्दी
13986	हिन्दी
361992	
161238	
21906	हिन्दी
54969	हिन्दी
165016	हिन्दी
46373	हिन्दी
103048	हिन्दी
45533	हिन्दी
54959	हिन्दी
74405	English
74405	Français
74405	Magyar
74405	Português
366742	Português
324986	English
366551	English
124217	
314371	English
314371	Polski
215711	
288301	English
84994	English
88950	English
35652	Português
284682	
65592	Français
312831	English
312831	Gaeilge
315465	日本語
90992	English
355389	
355389	తెలుగు
355389	普通话
355389	ελληνικά
355389	English
50535	ελληνικά
250638	广州话 / 廣州話
75133	English
75133	Magyar
43409	Français
67467	Pусский
51129	Pусский
169090	svenska
228198	Português
299851	Português
367006	English
277435	English
365188	suomi
355436	suomi
121652	ελληνικά
347548	English
179805	English
150161	Português
169089	svenska
20929	हिन्दी
62883	हिन्दी
161227	
165066	
142412	हिन्दी
305337	हिन्दी
227832	
161226	English
161226	हिन्दी
39347	हिन्दी
39347	English
319920	हिन्दी
117345	हिन्दी
211275	
363105	हिन्दी
35064	हिन्दी
304755	
81782	
159666	
166231	हिन्दी
165573	
56666	हिन्दी
56666	اردو
232496	
157800	हिन्दी
41381	हिन्दी
271484	
232711	
348762	English
348762	हिन्दी
325140	
276846	हिन्दी
75134	English
75134	Magyar
267831	English
199571	English
297603	English
294741	English
53554	svenska
88126	suomi
89604	Polski
17875	English
362077	English
171174	Lietuvikai
365340	Deutsch
365340	Pусский
44282	Español
339342	Lietuvikai
339342	English
359070	English
86413	
85262	English
66013	普通话
174278	English
298844	English
343878	Dansk
85610	English
150218	Italiano
92673	Italiano
31396	Italiano
199989	
336033	
254005	Deutsch
254005	Magyar
254005	English
117999	English
115871	Pусский
348929	English
270696	English
27766	English
321224	Dansk
58227	English
247780	English
127987	Deutsch
127987	普通话
55325	English
84249	English
344043	
74437	English
3012	English
3565	English
206018	Español
355594	Español
89183	
128368	Português
116789	English
26651	Český
26651	Slovenčina
107393	Español
25354	English
306952	English
347258	English
50189	Italiano
50189	Pусский
60810	Italiano
280182	
63825	தமிழ்
80277	Español
282762	Deutsch
282762	ελληνικά
282762	English
125619	Español
280755	Português
300654	English
127471	Español
15089	English
337549	English
364137	العربية
364137	Français
364137	Deutsch
312221	English
62796	
91417	English
50010	한국어/조선말
50010	普通话
60695	English
4728	Français
11913	Français
4727	Français
10516	English
10516	Français
70044	English
130515	English
86252	
324325	English
367326	Český
367326	English
339527	English
42693	English
317260	
70448	English
82941	English
82941	Deutsch
53807	广州话 / 廣州話
235044	Deutsch
58720	English
14558	Polski
39317	Polski
74922	Polski
251584	Polski
167424	Deutsch
167424	Română
167424	English
133521	Polski
61580	Polski
278867	Polski
27560	English
81274	English
50652	English
170752	English
360203	English
270766	தமிழ்
75140	English
75140	Magyar
75140	Pусский
328739	English
57991	
293395	Italiano
329868	Italiano
104945	
198531	
56978	Italiano
57310	Italiano
57914	Italiano
45990	Italiano
60018	Italiano
64948	
60191	Italiano
59857	
64032	Italiano
78812	Italiano
121464	Italiano
8430	Italiano
61217	
75532	Italiano
155956	Italiano
42579	Italiano
56922	Italiano
293264	Italiano
157827	English
157827	Français
271983	Português
70449	Français
36324	Français
293189	English
19548	Français
19548	Español
134881	
61208	
336004	English
368256	English
246133	English
211166	English
211166	Português
343426	English
51285	Pусский
75142	English
75142	Magyar
75142	Pусский
291006	English
276536	Deutsch
200823	Français
327383	Español
287426	English
23857	Français
332502	English
266058	한국어/조선말
40635	English
73132	Deutsch
122368	Dansk
329206	普通话
250029	
198511	Deutsch
59959	Français
11530	Français
207402	English
49907	Français
49907	Italiano
67177	Italiano
107812	English
198474	
183964	
24195	Italiano
71995	Italiano
274131	
62034	Italiano
220565	
217648	Italiano
63074	Italiano
60175	Français
24260	Français
53179	Français
58833	Français
52557	Français
271388	Español
266563	
93863	Italiano
33126	Italiano
33126	普通话
130719	Italiano
39850	English
39850	Italiano
39850	普通话
79212	Türkçe
332534	
27721	Türkçe
193544	Türkçe
297308	Magyar
117340	English
277153	Nederlands
33624	Français
333348	English
362136	हिन्दी
15768	English
73492	English
84844	English
318972	
232739	Português
92326	
297466	
330007	Español
134155	
84106	Português
70815	Português
65830	English
84368	தமிழ்
84368	
237672	
60392	हिन्दी
75143	English
75143	Magyar
75143	Pусский
257200	Français
214099	العربية
214099	עִבְרִית
66175	English
69592	English
85648	English
131898	English
101030	Deutsch
101030	Español
101030	English
85346	English
36516	
244636	English
111975	Español
111975	English
145147	Pусский
259838	English
253339	English
184080	English
257116	English
319964	English
280674	English
145203	English
189755	English
347264	English
137587	
337751	English
293603	English
261810	English
329724	Français
4228	English
4228	Français
59349	Deutsch
59349	Français
76793	Français
50213	Français
71767	Español
301270	ελληνικά
19100	Français
31743	日本語
118758	Español
156627	Italiano
156627	Deutsch
156627	Français
156627	Polski
156627	Pусский
92562	English
285848	English
285848	Français
285848	עִבְרִית
285848	Italiano
285848	Español
285848	
273126	Pусский
79853	Pусский
207720	Pусский
164041	Pусский
20879	Pусский
20975	Pусский
10939	Français
10939	Italiano
63291	Pусский
65656	Français
65656	Deutsch
65110	Pусский
42952	Pусский
64046	Pусский
64044	Pусский
84774	Pусский
65099	Pусский
140966	Pусский
44617	
80746	
364684	
37015	Italiano
37015	English
207696	
63537	Pусский
72888	Pусский
63304	Pусский
63538	Pусский
59475	Pусский
65591	Pусский
20977	Pусский
65594	Pусский
41977	Pусский
59803	Pусский
238307	Pусский
189215	English
189215	Français
254311	Pусский
254309	Pусский
202239	Pусский
193154	Pусский
253192	Pусский
169020	Français
210365	Bosanski
19493	English
70874	Pусский
50197	Italiano
174905	
167364	Français
119694	English
83456	Pусский
132542	
127608	Pусский
82857	
38430	Pусский
203720	Pусский
199655	Română
68271	Pусский
130492	Italiano
270393	
40055	Français
21534	No Language
71662	Pусский
65545	Pусский
92737	
62040	English
59455	Français
263873	English
80386	
77720	Pусский
83614	Pусский
74852	Pусский
126846	Pусский
72093	Pусский
72095	Pусский
60199	English
116544	日本語
227998	Pусский
363890	English
16915	English
252189	English
30579	English
40469	English
19543	English
212494	English
48333	English
63350	English
296121	English
320412	English
84422	English
67087	English
92393	English
242376	English
12759	English
353462	English
317182	English
315623	
315620	
282963	English
317190	English
335209	English
282758	English
92787	English
55681	English
30385	English
22573	English
320169	
54525	
358881	Français
191185	Português
72232	English
367882	한국어/조선말
227262	Deutsch
321751	Srpski
321751	English
321751	Español
321751	Français
321751	Bosanski
79434	广州话 / 廣州話
79434	English
18512	English
43456	English
43503	English
265351	Türkçe
333886	Türkçe
268413	Türkçe
64433	Türkçe
30634	
49828	Türkçe
320349	English
352327	English
172520	English
224923	English
224923	Pусский
337012	English
28536	Italiano
219335	suomi
133137	
92727	普通话
119944	普通话
300666	English
41923	English
85204	English
282298	English
27350	English
30361	English
145081	English
293830	English
76287	English
213914	English
46734	English
44951	English
79722	English
268092	English
13732	Français
105539	English
336806	svenska
28546	English
335869	English
51403	English
51403	Deutsch
51403	Magyar
51403	Română
51403	Español
369230	Italiano
257593	
324259	Nederlands
188981	日本語
44785	日本語
111397	日本語
85239	English
51411	English
63441	普通话
48300	普通话
70747	Español
102428	Español
217919	
96951	No Language
59405	普通话
72560	Português
128780	English
128780	Italiano
66160	普通话
62071	普通话
189279	English
79367	English
48943	广州话 / 廣州話
318373	Français
177317	English
334527	English
60836	English
161620	
166207	Español
356898	广州话 / 廣州話
293982	Français
293982	Deutsch
293982	Polski
346755	Polski
309018	English
343880	English
108794	English
108794	Magyar
108794	Pусский
65020	English
336222	Íslenska
329066	
56718	English
295602	suomi
86211	
172443	
219466	English
306060	
215881	English
39446	English
38119	English
65799	English
293456	Magyar
294640	Český
294640	Magyar
324573	English
364089	English
157050	English
363810	English
52255	Tiếng Việt
353285	svenska
237960	
323679	English
257088	English
119482	English
68865	Italiano
3013	English
27112	English
32665	English
31060	Türkçe
31061	Türkçe
32926	Türkçe
257343	Türkçe
78401	Deutsch
78401	Français
78401	العربية
78401	English
255533	Deutsch
255533	Français
255533	Polski
23126	English
348060	English
348060	Français
210293	
310491	English
114377	English
143169	English
291290	English
306464	
352197	English
174611	English
63880	Français
104515	Magyar
34792	English
339274	Deutsch
339274	हिन्दी
191850	
94251	English
76084	English
232034	English
43524	English
31770	English
42298	English
24647	svenska
336691	English
368330	हिन्दी
368330	
80775	English
72903	English
36520	English
333696	Français
333696	Deutsch
333696	Polski
77861	English
84520	English
355020	English
355020	Pусский
355020	Український
205749	English
159897	No Language
96882	No Language
32571	
33315	
194079	No Language
16464	No Language
33316	
315946	No Language
105885	English
353464	English
353464	हिन्दी
70690	Italiano
68797	
104852	No Language
249914	हिन्दी
284288	हिन्दी
184002	suomi
123623	English
14074	svenska
64508	Deutsch
100468	Italiano
29539	English
49722	English
49722	Français
42809	日本語
341895	
341895	தமிழ்
48845	ελληνικά
345575	Dansk
345575	English
345575	Deutsch
345575	Norsk
103947	Português
79825	English
292177	Nederlands
349158	English
349158	Français
171277	English
369165	English
105098	English
158079	Italiano
203888	Italiano
112503	Italiano
98085	English
79426	Italiano
78546	Italiano
29607	English
130754	English
130754	日本語
336884	Norsk
339751	English
339751	Français
339751	日本語
295748	Türkçe
34666	English
34666	Deutsch
34666	Italiano
299687	English
16047	العربية
16047	Dansk
51210	English
129577	Italiano
90092	Italiano
93708	English
39979	Italiano
68863	
130322	
24971	English
24971	Italiano
64739	Italiano
69152	English
69152	Deutsch
69152	Italiano
42764	English
42764	Italiano
73740	Italiano
22359	Italiano
143936	Italiano
213755	
364067	English
312100	English
73901	English
321666	English
321666	Español
307103	Français
326874	Français
103012	English
103012	हिन्दी
103012	isiZulu
255869	English
56255	日本語
354625	
75393	Pусский
293082	English
341744	English
341744	Español
17007	Français
26571	English
353311	English
134743	English
317953	English
43783	English
36361	English
36361	Español
184440	English
128899	English
202727	English
36789	English
111570	English
298026	English
214758	Español
161076	English
16422	English
272255	English
285908	Français
254918	English
358980	
13591	English
345637	English
336882	Norsk
333555	Nederlands
315868	Français
256546	Türkçe
105085	Italiano
279179	
61535	English
256375	Français
79435	Français
79435	Deutsch
334028	English
152539	Français
58384	Deutsch
58384	svenska
68437	svenska
325039	English
325039	Pусский
16079	svenska
258147	English
297859	English
289174	ქართული
215740	Deutsch
24563	English
361042	English
32206	English
172721	English
149722	English
149722	Pусский
353257	English
302666	English
246594	English
340275	English
197599	English
10124	English
221801	English
348150	
71744	English
216983	English
331836	Français
291868	English
4540	Deutsch
53385	
30982	English
370524	
15701	English
15701	Français
45438	广州话 / 廣州話
45438	English
45438	日本語
45438	Español
42649	English
196253	English
327016	English
33318	No Language
277069	
23150	日本語
23151	日本語
23153	日本語
23166	日本語
23167	日本語
366548	Français
351694	广州话 / 廣州話
351694	普通话
260928	English
300693	English
218275	English
15706	English
15706	Español
301816	English
338438	English
338438	Italiano
107100	English
81409	Italiano
74082	Italiano
106155	Italiano
96460	English
96460	Italiano
324194	Italiano
295389	Italiano
103122	Italiano
29395	English
323656	English
285959	English
33923	English
44001	English
27034	English
49502	English
320853	English
136793	English
354072	普通话
339562	广州话 / 廣州話
339562	English
339562	Italiano
339562	한국어/조선말
339562	普通话
78570	Español
318846	English
321621	English
9048	普通话
333088	English
340816	Português
340816	English
85304	English
342831	
25041	English
333968	ภาษาไทย
17223	Italiano
72246	Español
248706	English
347969	English
166178	ภาษาไทย
166178	English
338930	
332827	
120149	
68982	English
347497	English
367735	English
247777	English
246355	English
299579	English
299579	Magyar
371818	Deutsch
371818	ελληνικά
371818	Español
185744	English
48009	Français
367551	English
324291	English
137366	English
264397	Español
143546	
107235	한국어/조선말
160564	Français
332179	Deutsch
332179	Dansk
363683	English
339145	English
339145	Deutsch
312452	
105157	No Language
297789	Pусский
237584	English
299511	English
299511	Français
299511	Deutsch
195867	English
203066	
179375	
84186	
291146	English
56685	Português
56685	svenska
207936	English
267094	普通话
267094	English
267094	广州话 / 廣州話
156135	Italiano
78101	Italiano
163706	Italiano
73954	
182843	Italiano
162056	Italiano
93064	Italiano
150958	Italiano
27009	English
30922	English
25568	English
6884	English
22162	Français
46431	English
98456	Español
31377	English
26736	English
172760	广州话 / 廣州話
23205	English
242093	
186121	English
19446	English
116733	Pусский
258435	Français
214215	Français
214215	Italiano
214215	עִבְרִית
129455	English
129455	Français
129455	Deutsch
44142	Italiano
220916	Français
279570	
122326	English
262165	English
47680	Français
47680	Türkçe
100215	Magyar
31525	ਪੰਜਾਬੀ
31525	বাংলা
31525	English
31525	हिन्दी
299145	English
225283	
160128	English
82743	English
111662	English
77910	English
98525	Português
270926	Pусский
270926	Український
59426	Pусский
62684	Deutsch
76808	Nederlands
76808	Français
76808	Deutsch
31557	
30059	English
256314	Deutsch
334376	日本語
285020	English
64655	English
371507	Pусский
138735	Deutsch
71482	Norsk
326425	English
180929	English
105153	No Language
299165	Español
303867	English
103502	Français
28138	English
329833	English
24712	svenska
24713	svenska
267048	svenska
368239	English
68419	English
250096	English
195752	English
79236	suomi
179308	Deutsch
142635	English
245739	English
331351	Español
283596	English
193309	
17306	English
17306	Pусский
338614	English
359983	English
135799	日本語
57440	日本語
32517	广州话 / 廣州話
47647	广州话 / 廣州話
150677	Italiano
139238	No Language
270646	עִבְרִית
157239	日本語
157239	广州话 / 廣州話
157239	English
157239	ภาษาไทย
52776	广州话 / 廣州話
29960	English
357681	English
259694	English
105952	
361025	
271433	Deutsch
348689	한국어/조선말
302797	Dansk
347944	English
1877	English
1877	Deutsch
291537	English
372631	English
201223	日本語
319152	English
26702	English
359746	English
359746	한국어/조선말
359746	Español
323149	
253286	English
185497	English
341045	Deutsch
341045	Pусский
89645	English
279690	English
249567	English
178314	
74057	English
47240	Italiano
104194	普通话
104171	普通话
87953	普通话
159862	普通话
66759	
75808	English
79781	English
9287	English
34421	English
108228	English
323968	
120172	English
177112	
36748	English
229056	English
42195	English
42195	Deutsch
42195	Español
42195	Français
42195	Italiano
42195	Português
42195	suomi
42195	Pусский
42195	Український
42195	广州话 / 廣州話
42195	日本語
42195	한국어/조선말
42195	普通话
284460	English
284460	日本語
168112	svenska
126947	English
67927	svenska
30452	English
356482	
360551	한국어/조선말
359460	한국어/조선말
69985	Español
268854	Español
312993	Français
52116	Deutsch
80041	English
13755	English
140733	
346472	Pусский
346472	Deutsch
346472	English
346472	Latin
346472	Español
30644	English
131897	
282069	日本語
282070	日本語
373541	English
252028	Nederlands
299585	English
36771	suomi
55254	
62900	suomi
55776	suomi
62898	suomi
62896	
62897	suomi
62894	suomi
145912	suomi
36772	suomi
55558	suomi
55558	svenska
36767	suomi
36766	suomi
36765	suomi
322270	
40836	English
351819	English
58074	Italiano
56975	Italiano
56068	Italiano
66177	
94641	English
53834	English
44099	
84085	
177790	English
373481	English
143437	
26028	English
26360	English
139230	
140595	English
22305	English
273085	English
63011	
63160	English
20363	
83728	English
55534	English
125464	
358532	English
340666	English
339339	English
339888	English
359204	العربية
359204	English
359204	Français
149232	English
237710	English
345139	العربية
356483	English
356486	
274167	English
266294	English
169382	English
46914	广州话 / 廣州話
46914	English
46914	普通话
46914	
310972	Français
363486	Français
348634	English
363484	
363482	English
363482	Español
328848	English
343284	English
361751	English
362886	Français
360604	English
363476	Français
363478	English
363479	English
363480	English
363483	English
363483	Français
360603	
366630	English
366631	English
366018	English
79720	English
336681	Português
140300	English
16308	日本語
16157	日本語
154738	日本語
45528	日本語
21442	한국어/조선말
319089	
62691	日本語
79280	한국어/조선말
281524	English
72443	日本語
58550	English
58550	日本語
95164	日本語
95164	普通话
160297	
58551	
72592	日本語
64882	한국어/조선말
61888	日本語
142499	한국어/조선말
63465	한국어/조선말
85377	日本語
41835	
100923	日本語
138853	日本語
38000	한국어/조선말
45079	한국어/조선말
72505	日本語
286007	
56232	日本語
67560	日本語
108646	普通话
64228	Español
41198	广州话 / 廣州話
41198	普通话
80618	English
114661	한국어/조선말
32695	Español
32695	한국어/조선말
32695	Pусский
313676	日本語
38011	한국어/조선말
116488	한국어/조선말
314283	English
314283	Français
26381	English
206155	日本語
49704	普通话
47331	日本語
159230	한국어/조선말
138665	한국어/조선말
171587	한국어/조선말
189151	日本語
169068	English
92499	한국어/조선말
232420	日本語
212640	普通话
311093	English
13739	Français
260583	suomi
343702	Français
31127	English
40800	
62768	English
70702	English
372981	English
320587	English
106222	English
200998	
73526	
26537	English
242551	
128070	Español
323929	English
45166	English
60481	
229005	English
82036	English
43788	English
43823	English
102051	English
364833	Eesti
364833	Pусский
50542	普通话
24426	Türkçe
40246	
141976	English
299578	English
299578	Français
239180	English
352209	English
350849	Español
141476	Deutsch
141476	Pусский
373976	English
344041	English
220488	普通话
291348	English
335205	
76354	English
37715	
70712	Español
161482	
362045	Deutsch
362045	हिन्दी
278706	English
96985	English
256687	English
350845	English
350845	ελληνικά
191731	فارسی
43020	English
43020	Français
43020	Italiano
43020	Español
127642	
127642	English
315319	Italiano
298722	
370835	English
61464	
60116	Italiano
278122	Italiano
299143	Italiano
113936	Italiano
166888	Deutsch
166888	Italiano
339934	English
60895	
316179	English
217250	English
373977	
254736	普通话
254736	Português
254736	English
254736	Français
254736	Deutsch
91067	普通话
128230	普通话
347201	日本語
66772	Deutsch
253258	English
326415	English
89751	English
26550	Italiano
20360	Italiano
20360	हिन्दी
373357	
342927	English
68507	ภาษาไทย
272426	Deutsch
357940	普通话
41032	
292523	English
28997	English
28997	Português
73976	Português
37817	Português
82745	Português
85389	Português
73919	Português
73919	Deutsch
69846	日本語
55138	Srpski
300601	Español
100274	English
372821	日本語
145711	English
107257	English
267319	Deutsch
317442	日本語
98440	English
98438	
98439	English
261157	English
79708	
114018	
267955	English
352200	English
352200	עִבְרִית
366566	Français
337075	English
309811	English
281291	English
362154	普通话
16632	한국어/조선말
20969	한국어/조선말
16147	Français
214129	
140054	日本語
129745	日本語
252981	English
252981	
63064	普通话
81560	日本語
41186	한국어/조선말
279998	
36185	日本語
9375	Deutsch
36164	한국어/조선말
53514	한국어/조선말
40119	日本語
292264	日本語
118451	한국어/조선말
54225	한국어/조선말
40121	日本語
119273	普通话
39493	日本語
99188	日本語
252067	한국어/조선말
52870	日本語
201386	Nederlands
110713	
341517	
282879	English
315534	
339944	Eesti
40241	English
58431	English
31078	English
58887	English
172767	English
89145	English
151911	English
163890	Pусский
95134	Deutsch
99729	English
181426	English
44459	English
153717	Deutsch
289673	English
337208	English
262234	English
302026	English
182035	English
102288	English
121197	English
272095	Español
211354	
49172	English
83880	English
38920	English
26199	English
175822	English
21167	Nederlands
66068	Nederlands
84479	English
84479	Français
20226	Nederlands
132561	Nederlands
132561	Türkçe
44751	Nederlands
68360	Français
68444	Nederlands
276608	
12135	Nederlands
76202	English
61935	Nederlands
17486	Français
69740	Nederlands
123005	Nederlands
123005	Français
47587	Nederlands
47587	English
42748	Nederlands
42748	Français
60775	Nederlands
22034	العربية
22034	Nederlands
22034	Français
150041	Nederlands
66066	Nederlands
263582	
80469	Nederlands
56950	Nederlands
299856	Nederlands
20388	Nederlands
24524	Nederlands
17902	Nederlands
53103	Nederlands
53103	Français
80153	Nederlands
210320	Nederlands
209414	Nederlands
139270	Nederlands
10509	Nederlands
52738	
22454	Nederlands
141145	Nederlands
73628	
86482	Nederlands
164366	Nederlands
94630	Nederlands
280437	Nederlands
287344	English
287344	Nederlands
374698	
218238	Nederlands
73222	
142085	Magyar
142085	Nederlands
142085	English
75578	Nederlands
52260	Nederlands
15994	Nederlands
36712	Nederlands
182545	Nederlands
35639	Nederlands
63044	Nederlands
74436	Português
74436	English
74436	Pусский
255647	Español
255647	Srpski
255647	English
54832	English
111480	Français
111480	Deutsch
44478	Français
215908	English
122619	
48848	Italiano
27548	English
211220	English
324930	English
374416	Italiano
65777	English
39288	English
4459	English
